contrast_id	ENSEMBL	SYMBOL	GENENAME	ENTREZID	log2fc_isst_flight_vs_gc	stat_isst_flight_vs_gc	pvalue_isst_flight_vs_gc	padj_isst_flight_vs_gc	group_mean_isst_gc	group_stdev_isst_gc	group_mean_isst_flight	group_stdev_isst_flight
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110275	Gm5905	ribosomal protein S9 pseudogene	546015	-0.0934243958489896	-0.163434532609613	0.870176315306703	0.994537711592688	55.5765846005352	50.7961737398725	52.2646189783715	27.6342423888353
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110276				0.311863674451177	0.295597979722009	0.767537116673302		1.67520786999684	1.36290171939272	1.66376365335725	0.969987354105862
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110277	Gm45871	predicted gene 45871	108168395	-0.165113156581502	-0.528051392950027	0.597463666156257	0.973125724555671	615.677471749326	309.026100454876	549.12560457923	279.819820475314
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110278				0.364418200226326	0.605130029729876	0.545092602552099	0.963989801485267	2.77756900800421	1.07121636208694	3.35622034049862	1.32041116969177
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110279				-0.34273691105399	-0.705497245988657	0.480500845214628	0.952523004124078	30.8432032845104	31.5263218570487	24.5534716610921	19.9458859701009
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110282				-0.080434247761729	-0.245659875857071	0.805945534890931	0.991535338226616	423.88876989668	277.131694117074	400.593170182474	219.731544894661
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110286				1.26917374728106	0.379165126611663	0.704565246389502		1.26777042692975	0.846764439133701	1.72502508180678	1.68597959589551
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110287				-0.930578519216078	-0.240371619895452	0.810042177365971		1.48549092599463	1.53525710948728	1.08038924838755	0.25421312429366
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110289				0.0396190537103445	0.131515384475595	0.895367617225303	0.997007137875097	36.7454827345256	17.5708245951875	37.3007524028372	23.0623918744739
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110290				-0.559119530494294	-1.25704554246768	0.208737144813655	0.832508939021072	16.9963039690529	14.3140149122479	11.8099495132813	8.8579740462695
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110298				1.00199106175518	0.334398254364079	0.738079056484891		1.0996529647581	0.315130344224078	1.43192260341709	0.935484887463364
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110301				0.802488857404877	1.23691098476696	0.21612013147574	0.838707852939882	3.40680928970709	2.46234312965254	5.33214942687399	2.75851672580097
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110303				0.0500550747006029	0.12060026561891	0.904007658445852	0.997525553460582	7.88288379417754	3.73201332569939	8.15948691928886	8.18666600846289
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110304				-0.0072064228693967	-0.0136834543484647	0.989082523730416	0.999348664628304	4.28887937485002	2.56468260492288	4.21367173556931	2.86309295760712
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110308				-1.42515710713515	-1.72884087635739	0.0838375780737389		4.63424589711018	3.96139093155457	2.36922757477466	1.47358993635467
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110311				-0.135138666647373	-0.259996681074104	0.794866333706627	0.989272963681608	7.80911992107992	6.70871550311569	7.12044622553554	6.86836067081586
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110316				-0.201819584383315	-1.00577063716235	0.314525914994431	0.898137037073391	46.5966133154862	14.5868341749518	40.212446754681	11.7281548042007
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110317				-0.155276220030671	-0.621498564946755	0.534271638409162	0.961902974500675	236.933745365651	118.788719276096	212.312068147378	104.203523188947
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110318				0.864124225468197	1.55398863012806	0.120187128737637	0.708616804729504	7.91651512326199	7.22139249864438	13.8418234385861	7.56759988073806
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110320				0.470729460029469	0.547637742292824	0.583940668597619		2.04485529422489	0.912087821790398	2.32992891177767	1.87019034576174
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110325				0.306044088978306	1.34275712685182	0.179350630050329	0.799203587680728	92.8159790371431	41.8077033152202	114.168902828639	26.886690582618
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110326				-0.18686880317404	-0.55266402181898	0.580493493889357	0.972163453906485	44.0618840920107	28.503172306424	38.7051242657495	27.180537921207
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110329	Gm38572	predicted gene, 38572	102641740	1.29519920514458	1.29218284321567	0.196293831788176		1.6004867749994	0.917921782634563	2.79960491023035	1.75192829206564
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110331				-0.414425894579831	-0.464657991589603	0.642176396028884		2.00469379995146	1.02029039536731	1.74450774201251	0.817482502756685
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110332	Gm19935	predicted gene, 19935	100503868	0.853014205544702	2.37873265606007	0.0173722702393908	0.313287592966166	632.329695178254	363.819021311272	1141.42165338184	394.223091188396
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110340	1600027J07Rik	RIKEN cDNA 1600027J07 gene	69794	0.75720084121765	0.446042264347406	0.655566716680458		1.27939402312439	0.634293836966513	1.59007461392079	1.23953901307615
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110341				0.379361508575497	1.4207087045475	0.155401460931831	0.766089752586909	20.0051022330593	8.44573830879129	25.6282751247033	7.82353344799806
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110342				-0.0124687860306528	-0.0301328943632974	0.975961066727397	0.999088927266567	78.6281313161719	53.6311082837033	77.8805605975832	79.273422292002
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110344	Smim36	small integral membrane protein 36	121811722	-1.1822533191467	-2.93113699328261	0.003377238137858	0.124739433296344	295.903722346608	381.309378450746	130.980612432431	83.289793745024
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110345				-0.869447877968577	-0.532544673067291	0.594348809872959		1.87854397459731	1.50662361352944	1.46874196229452	0.791603098567188
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110350				0.394125107459024	0.512124499090122	0.608563879398922	0.975706367086468	14.9272958401427	16.8325895021066	19.4216000444708	10.9899842103507
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110351				0.485388301689804	0.183279730093044	0.854578538044145		1.10162632017786	0.321370641983569	1.33623719232313	1.06327536180116
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110353	Gm33543	predicted gene, 33543	102636491	0.163707002101828	0.231913248230179	0.816605394427994	0.992553092644574	23.4333457738038	29.3468720084045	26.2435156839124	42.3258427332783
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110355				0.764046985329551	0.721097534782878	0.470849507690372		1.85492945625048	1.305689647866	2.38741800600171	1.42384236649222
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110357				-0.0223848780900562	-0.171326415996587	0.86396711057422	0.994537711592688	71.6152372757732	15.6765455861314	70.7770563818523	11.533999316145
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110359	Gm45566	elongation factor Tu, mitochondrial pseudogene	115486942	-0.381559230784096	-0.144397847186316	0.88518631669134		1.10182858525066	0.322010260304716	1.0	0.0
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110360				-0.603639069504449	-2.10439626624569	0.035343894848539	0.444030162608748	17.6505143460615	7.91002408068852	12.0795863206059	3.24243044595525
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110363				-0.678039920698595	-0.282651010755198	0.777444373130687		1.44112038455072	0.58543367909197	1.16622843011637	0.350583302898711
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110365	Gm38947	predicted gene, 38947	105242851	0.241085759403361	0.848152130201246	0.396353252665297	0.931444917667594	19.033257604811	9.54248317049656	21.9334662710376	9.38680198070274
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110366				-1.45436889209433	-1.84171769030812	0.0655164551957992		3.97297550104287	3.39598524596142	2.65684694254006	3.84343771972188
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110368				-1.2408983853309	-1.37111622723797	0.170338727188798		3.755874145732	3.48947046707339	2.20144570383501	2.55219585695804
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110370	Gm5749	serine (or cysteine) peptidase inhibitor, clade B, member 6a pseudogene	436137	2.36454123733055	0.556651212323781	0.577765756415582		1.17986948309	0.568797248121529	2.50265238340939	4.75180406305428
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110371				-1.24735451137582	-0.95876192742897	0.337678693131185		1.7658971258825	0.961559471466964	1.30429323015911	0.495438758796147
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110373				0.0493577080767508	0.0641992257787055	0.948811593864072		2.46033739786655	2.05724132837827	2.57307508703276	1.03734709972588
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110377				-0.250698697668917	-0.84020032836357	0.400796074337903	0.933910746408081	27.336340397493	11.6220212679151	22.9520756021764	10.949693104463
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110378				-0.0843866332070771	-0.156983144504655	0.875258132126948	0.994537711592688	4.14387470188991	2.66040029767471	4.04469061539529	3.13661186142501
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110380				0.276927399253349	0.856115461245848	0.391933917339193	0.93014740152931	111.114182015294	82.799208087555	133.664776196042	49.6237030819941
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110382				0.818043666838071	2.01840879963703	0.0435487036889817	0.492870811269667	6.21983409588213	3.85976355999605	9.77725440346209	3.56693582276381
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110386				-0.20243533188476	-0.997331463053825	0.318603646592581	0.89876937512282	1088.74387172203	397.697470780458	946.268069107695	330.845723263917
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110388				-0.567589383283782	-1.14345716512909	0.252848829655243	0.865081894960416	12.0178020873922	10.5771539042724	8.44442444347528	3.25484543021663
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110389				-0.639270423155019	-0.31433997562191	0.753262839620295		1.78966381298947	1.48629530394152	1.49300773019211	0.823632199434457
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110390				-0.578576353910254	-0.694837818487921	0.487156944760991		3.04918592014751	1.75592691197439	2.33026056860334	1.55495341422286
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110391	Gm7269	calcyphosphine 2 pseudogene	639527	1.04833746237279	1.80181096426345	0.0715751521089071	0.60601896493117	5.31268372246467	3.99564699584421	10.1845400400905	15.2219322202106
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110393				-0.217680869812122	-0.618164984238372	0.53646658927547	0.962715888491568	136.214145200823	97.0090390461632	117.042897697291	68.9506539207954
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110394	Gm18991	NSA2 ribosome biogenesis homolog pseudogene	100418085	0.633344551669487	1.3678446389416	0.1713607116568	0.79204280185935	11.5401382411106	8.60097244957593	17.135549181539	14.3955331696802
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110397				0.0054511938946998	0.0126201020360865	0.989930882710002	0.999348664628304	1317.79893826254	993.539240429788	1322.5598492623	907.515345439426
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110399				0.83777487881976	0.862370354007553	0.388483748968515		1.63350632196191	0.847593344304903	2.20115713288242	1.29477384363821
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110400				0.348741444273594	1.32478830569973	0.185241374577074	0.805576955092439	31.7163745700683	13.0520796943137	39.6620908641345	14.5296988501324
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110403				0.306898244135234	1.02099312950955	0.307257693826302	0.894947760145439	103.108832344183	50.305637312129	127.039272537074	75.5337793287519
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110404	Rnf223	ring finger 223	100045778	-0.0833251828996143	-0.125556307748477	0.900083150530259	0.997182731296492	4.12570966433974	4.85067892770287	4.10656674288583	2.35106459705192
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110405				0.139916779772256	0.399241702175157	0.689715118331501	0.984098294208757	61.254105942671	40.4209354515515	67.029383905073	36.3754763930539
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110407				-1.41736377493869	-1.54682467005904	0.121905529672227		2.68258759423249	2.19785119013154	1.57887997451623	0.814664746541846
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110409				1.60626936673192	1.44838167341572	0.147510337311741		1.25641789902375	0.8108645937501	2.07320642774372	1.99621033063329
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110411				0.107256420758612	0.340121581087266	0.733764970225505	0.984618171506329	59.1882737822763	37.2252757586038	63.3156911837548	31.2632176057392
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110414				-1.94083839364748	-1.02214353104909	0.306712972656732		2.60528139406436	3.41735427315719	1.42081179071566	0.728952607594148
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110419				0.0721076347615175	0.208142344776402	0.835117824765028	0.992966820140913	110.842362432299	77.3765005476382	116.143937077166	89.8036198744172
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110422	Gm17999	ribosomal protein 10 pseudogene	100416245	0.38569525771594	0.794031745279954	0.427176950738365	0.939631009482098	5.46351492638628	2.55824647159247	6.88536935787846	5.31710310509839
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110424	Zbed5-ps	zinc finger, BED type containing 5, pseudogene	75479	-0.172418216511739	-0.599668842713959	0.548726956933711	0.964513069256562	167.973893897218	94.7769098696872	148.83139403931	58.6281163323473
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110426				0.665161716999903	0.826424187006632	0.408563507676729		2.03934557415533	1.14273205143619	2.62272496455887	1.81808215490585
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110427	4933406B17Rik	RIKEN cDNA 4933406B17 gene	71040	0.62526282034534	2.33549463490253	0.0195175958513763	0.333774750363202	115.062347525844	62.5788102486135	176.753474457765	35.9270336677295
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110430	Cmtm1	CKLF-like MARVEL transmembrane domain containing 1	100504164	1.78435118348187	0.676346615530396	0.498820602788518		1.0	0.0	1.67668729478057	1.26923715000189
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110438				-0.077195482049196	-0.0622712569386389	0.950346817681007		1.69255421253259	0.644610064040487	1.65622263651556	1.00001150408404
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110439	Mup22	major urinary protein 22	100861909	-0.386891180757378	-0.400278010706691	0.688951762083082	0.984098294208757	3571.62664429138	6063.5257013794	2731.74811229154	5487.74702357924
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110440				0.205139716122951	0.836229777038142	0.403025649757787	0.93414324897148	27.6277465224335	12.0399972998562	31.5187767820956	8.25723907673454
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110442				0.259837501937151	0.958827151179632	0.337645828769487	0.908763420361246	59.5666292756113	23.7752135184349	71.0845787950374	39.0117281868857
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110443	Gm39197	predicted gene, 39197	105243218	0.0	0.0	1.0		1.0	0.0	1.0	0.0
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110444	Gm10033	predicted gene 10033	378466	-0.040458924190892	-0.112447801748992	0.910468355320833	0.997525553460582	1637.37928829604	1161.05980429322	1591.83025699267	985.335524657254
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110445				0.348386354128016	0.562173043706203	0.573998125545705	0.971308436765664	2.59929898151938	1.77636822115032	3.09754569110954	2.05766077974453
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110446				-0.0801660464950032	-0.214676819633393	0.830019296475912	0.99275514340558	10.4816360156016	5.63945876642829	10.1943389092929	3.79190460918431
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110453				0.233069603313115	0.453275201498981	0.65035058735165	0.980370637419638	4.39823676768992	4.00382974035027	5.052109470208	2.61512560155261
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110458				1.13408898464346	1.20441300583747	0.228429987635562		1.69696529632876	0.909266446635215	2.53321448980312	1.61297792097109
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110459				1.28452313739024	0.546925698899795	0.584429779298747		1.35761598603945	0.62677140243911	2.06062217543811	2.22511292267875
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110462				0.562564322398082	0.997062957576657	0.318733951718418	0.89876937512282	2.98083261337326	1.63274990288203	4.05683535400506	2.67301021956346
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110471				0.548664015445034	1.11700893295587	0.263990505737877	0.868199884767977	6.48603071853385	4.46791835398217	9.29948422742089	4.00874976111905
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110472				0.0455300873090172	0.105653070624518	0.915857616079241	0.997616938292703	12.7359614843551	6.73275052392931	13.1589417612826	7.71924404199911
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110474				0.526517589364823	0.370295684061857	0.711162189252545		1.46725788597686	1.19538365039039	1.73784427285043	0.844825955751125
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110475				0.624816981369575	0.546079451705074	0.585011323861573		1.99340205287583	1.66120786225649	2.55554719855458	2.87880033009723
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110480				0.588284441490849	0.55449092323656	0.579242915870937		1.52261931144718	0.832215304565229	1.89811611535273	0.796792810438012
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110481				-0.357807324305027	-1.29597885798405	0.194982768865302	0.818851746339303	18.5764546405563	8.26628252262874	14.7857515825084	4.50700468250453
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110486				0.265767283765052	0.566772817702037	0.570868540655336	0.97022371267481	8.62172952987401	7.14597300522341	9.97866370386052	5.86177291226598
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110489				-0.3259954466779	-0.54178161410287	0.587968958694824	0.972163453906485	50.2281967929537	88.0417988737543	40.3617195469162	33.3523866992641
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110494				2.08536576603593	1.06680543617056	0.286059703285357		1.08995503632582	0.284462801792789	2.02894407660514	1.84110102045525
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110495				1.33275038339335	0.800402433961578	0.423477671263785		1.0	0.0	1.46449148481734	0.637622788432815
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110496				-0.604603550494479	-2.36800221985524	0.0178844285940201	0.318316909511827	362.546421868617	179.346550645638	238.742098274151	102.729218043799
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110498				0.876729020231198	2.3361973583821	0.019480957924767	0.333774750363202	5.67608442281919	2.20589864859697	9.83693596667271	7.20845173867519
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110499				-0.149628731093655	-0.434918553171227	0.663621547141492	0.98154713951488	46.5776351358686	37.0443283493039	41.6339247944002	19.3892640821653
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110500				-2.29847421086499	-0.791558525069417	0.428618138373056		1.91061162440514	2.04535022498415	1.0	0.0
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110504				0.258272639017223	0.729750729329287	0.46554256636304	0.948813628026353	124.615640620244	90.6424702872063	148.38829782398	94.8861736821727
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110505				-0.0565832686045482	-0.0539468729115886	0.956977491828978		2.56972900702568	1.61726252658664	2.51722574273267	2.12682673769315
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110510				-0.38157028939777	-0.15961829169022	0.873181769045097		1.09440375523567	0.29853088621775	1.0	0.0
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110516				-1.46642344858419	-0.839698379692309	0.401077522716663		1.49132727498441	0.893064598147564	1.0	0.0
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110519				0.803235055498618	1.17322775910284	0.240704483023062		2.60154111238191	2.25782828368457	3.57036744625262	2.49233099151587
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110520				0.0762866022610623	0.0523494015150306	0.958250290534568	0.998950103491778	3.75315762356886	6.37271881475346	3.94047026505184	5.08298934354739
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110521				0.195856813985568	0.0895383218263044	0.928654099460784		1.1017773686978	0.32184829934377	1.21622407701204	0.456223955823371
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110524				-0.897279374113029	-1.27827278401517	0.201153260576083	0.826158071288194	4.86589262644383	6.13424594197598	3.15474646994202	1.94021604277129
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110529				-0.321533385461927	-1.08500086738035	0.277921271102397	0.879120960451717	32.4093489736862	16.4242297762712	25.9646410805473	11.3012457031764
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110530				-0.285090004444336	-0.252960796453635	0.800298508004367		2.24352802528844	2.50468038364763	1.90393013843247	1.30177800421985
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110533				-2.34159695355314	-2.37754684745803	0.0174282289868146		2.6338657207711	2.10011105111073	1.30235004926161	0.508219562960438
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110534				-0.975656653384801	-0.753859171802505	0.450933788770529		2.12059120719393	1.2540069216585	1.59347765140656	0.877572192495176
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110537				-0.227774715345704	-1.0665034784643	0.286196107104457	0.883230283311762	212.493411089545	60.0733663470571	181.490630281459	58.3666854930727
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110540				-0.0078288075257134	-0.0196642582642944	0.984311203036446	0.999348664628304	17.2034288253771	13.2386618349729	17.2618855203876	6.13838153701964
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110542				0.562783633643871	0.220100667290204	0.825792755129462		3.01523744973985	6.37274036724702	1.14943064385639	0.335622383603525
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110545				0.3038126916699	0.652241290545188	0.514245527087492	0.956794528853456	5.64051191384923	4.60014368032376	6.88860770534863	3.4371994351195
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110546	Gm45734	predicted gene 45734	108167535	-0.0934921766883952	-0.0351615384498102	0.971950931124462		1.44077182920484	1.00911832616668	1.43391607796292	0.574685473232047
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110547	Gm29773	predicted gene, 29773	101056072	-0.336369854080437	-0.522612786143869	0.601243740885757	0.973859367389421	18.9837856317209	39.7953198027058	5.29281646725554	2.72050521972805
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110550				0.883526986072276	0.684145208620165	0.493883476792331		1.29757477314275	0.676690203797491	1.6241749420067	0.938633782544198
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110551	Gm45750	predicted gene 45750	115486882	-0.379246222767861	-0.154867655455001	0.876925653164846		1.35844831158984	1.13351308806563	1.28689402017277	0.641969128004923
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000110554				-0.897306646771995	-0.605147016867453	0.545081316487135		1.63198101251578	0.871226934576461	1.36650582416856	0.610878138111949
